offsides,games.minutes,games.number,games.position,games.rating,games.captain,games.substitute,shots.total,shots.on,goals.total,goals.conceded,goals.assists,goals.saves,passes.total,passes.key,passes.accuracy,tackles.total,tackles.blocks,tackles.interceptions,duels.total,duels.won,dribbles.attempts,dribbles.success,dribbles.past,fouls.drawn,fouls.committed,cards.yellow,cards.red,penalty.won,penalty.commited,penalty.scored,penalty.missed,penalty.saved,player.id,player.name,fixture.id
,9.0,43,F,6.7,False,True,,,,0,0.0,,2.0,,,,,,1.0,1.0,,,,1.0,,0,0,,,0,0,,286894,Jamie Bynoe-Gittens,1199389
,,35,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,162502,Marcel Lotka,1199389
,,33,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,26292,Alexander Meyer,1199389
,,25,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,506,Niklas Süle,1199389
,,17,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,26,Marius Wolf,1199389
,,8,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,637,Felix Nmecha,1199389
,,38,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,397740,Kjell Wätjen,1199389
,,6,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,24807,Salih Özcan,1199389
,,18,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,161919,Youssoufa Moukoko,1199389
,90.0,1,G,7.3,False,False,,,,0,0.0,3.0,18.0,,14,,,,2.0,1.0,,,1.0,,,0,0,,,0,0,0.0,730,Thibaut Courtois,1199389
,90.0,2,D,8.3,False,False,2.0,1.0,1.0,0,0.0,,50.0,,41,1.0,1.0,,6.0,3.0,,,,,1.0,0,0,,,0,0,,733,Daniel Carvajal,1199389
,90.0,22,D,7.2,False,False,,,,0,0.0,,77.0,,74,1.0,,,5.0,2.0,,,,1.0,,0,0,,,0,0,,2285,Antonio Rüdiger,1199389
,90.0,6,D,7.2,True,False,1.0,1.0,,0,0.0,,60.0,,58,1.0,,3.0,5.0,1.0,,,,,1.0,0,0,,,0,0,,735,Nacho Fernández,1199389
,90.0,23,D,7.3,False,False,,,,0,0.0,,45.0,,45,3.0,,1.0,8.0,7.0,,,,3.0,1.0,0,0,,,0,0,,653,Ferland Mendy,1199389
,90.0,15,M,6.9,False,False,2.0,,,0,0.0,,52.0,1.0,49,1.0,1.0,,7.0,2.0,,,2.0,,2.0,0,0,,,0,0,,756,Federico Valverde,1199389
,90.0,12,M,7.6,False,False,1.0,1.0,,0,0.0,,63.0,1.0,57,1.0,2.0,,11.0,7.0,1.0,1.0,,2.0,1.0,0,0,,,0,0,,2207,Eduardo Camavinga,1199389
