offsides,games.minutes,games.number,games.position,games.rating,games.captain,games.substitute,shots.total,shots.on,goals.total,goals.conceded,goals.assists,goals.saves,passes.total,passes.key,passes.accuracy,tackles.total,tackles.blocks,tackles.interceptions,duels.total,duels.won,dribbles.attempts,dribbles.success,dribbles.past,fouls.drawn,fouls.committed,cards.yellow,cards.red,penalty.won,penalty.commited,penalty.scored,penalty.missed,penalty.saved,player.id,player.name,fixture.id
,90.0,95,G,6.7,False,False,,,,2,,4.0,29.0,,13,,,,,,,,,,,0,0,,,0,0,0.0,9074,Vedran Kjoševski,1036619
,90.0,6,D,6.7,False,False,1.0,,,0,,,37.0,,27,1.0,,,7.0,4.0,,,,2.0,2.0,0,0,,,0,0,,72454,Medjit Neziri,1036619
,90.0,55,D,6.9,False,False,,,,0,,,23.0,,15,4.0,,,11.0,9.0,,,,,,0,0,,,0,0,,45660,Sava Radić,1036619
,81.0,16,D,6.3,False,False,,,,0,,,18.0,,12,,2.0,2.0,4.0,1.0,,,1.0,,1.0,1,0,,,0,0,,109614,Besart Krivanjeva,1036619
,90.0,33,D,6.7,False,False,,,,0,,,34.0,,24,2.0,,1.0,10.0,5.0,,,1.0,1.0,3.0,0,0,,,0,0,,74645,Vangjel Zguro,1036619
,85.0,24,M,7.2,False,False,,,,0,,,25.0,1.0,20,3.0,,2.0,9.0,7.0,2.0,2.0,,1.0,1.0,0,0,,,0,0,,3491,Edis Maliki,1036619
,90.0,10,M,6.9,False,False,,,,0,,,35.0,,28,4.0,,2.0,15.0,7.0,1.0,,1.0,2.0,3.0,0,0,,,0,0,,91616,Besmir Bojku,1036619
,90.0,11,M,6.9,True,False,1.0,1.0,,0,,,27.0,1.0,24,1.0,,,7.0,2.0,1.0,1.0,1.0,,1.0,0,0,,,0,0,,65479,Bunjamin Shabani,1036619
,90.0,5,M,6.6,False,False,2.0,,,0,,,35.0,2.0,27,,,,5.0,1.0,3.0,1.0,,,,0,0,,,0,0,,74530,Mentor Mazrekaj,1036619
,90.0,14,F,7.2,False,False,1.0,1.0,,0,,,19.0,3.0,13,,,,13.0,4.0,,,,2.0,1.0,0,0,1.0,,0,0,,105533,Marjan Radeski,1036619
,85.0,9,F,7.7,False,False,8.0,3.0,1.0,0,,,17.0,2.0,12,,,,21.0,9.0,7.0,4.0,,3.0,2.0,0,0,,,1,0,,56023,Besart Ibraimi,1036619
,9.0,77,F,6.2,False,True,,,,0,,,9.0,,3,,,,2.0,,,,,,,0,0,,,0,0,,158636,Valentin Kocoski,1036619
,14.0,19,D,6.3,False,True,,,,0,,,10.0,,9,1.0,,,5.0,2.0,2.0,1.0,,,1.0,1,0,,,0,0,,154895,Ard Kasami,1036619
,14.0,27,F,6.7,False,True,,,,0,,,4.0,,3,,,,4.0,1.0,,,,,1.0,0,0,,,0,0,,15625,Senad Jarović,1036619
,,1,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,215950,Kristijan Kitanovski,1036619
,,12,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,293584,Raif Mirseloski,1036619
,,3,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,340113,Hadis Tairi,1036619
,,8,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,74564,Flamur Tairi,1036619
,,22,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,425202,Ardi Idrizi,1036619
,,28,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,263855,Hogan Ukpa,1036619
,,31,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,380341,Jusuf Kaba,1036619
,,7,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,158634,Abdulhadi Jahja,1036619
,,29,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,319478,Hristijan Maleski,1036619
,90.0,1,G,7.6,True,False,,,,1,,4.0,27.0,,21,,,,,,,,,,,0,0,,,0,0,0.0,2191,Edvinas Gertmonas,1036619
,90.0,3,D,7,False,False,,,,0,,,37.0,1.0,33,2.0,,1.0,4.0,2.0,,,2.0,,,0,0,,,0,0,,14272,Mario Pavelić,1036619
,90.0,26,D,7.3,False,False,2.0,,,0,,,24.0,,19,3.0,2.0,3.0,11.0,7.0,,,,,1.0,0,0,,,0,0,,49429,Nassim Hnid,1036619
,90.0,31,D,6.7,False,False,1.0,,,0,,,31.0,,25,,,1.0,8.0,5.0,,,,1.0,1.0,0,0,,1.0,0,0,,14334,Stipe Vučur,1036619
,90.0,7,D,6.3,False,False,,,,0,,,29.0,1.0,19,1.0,,3.0,12.0,4.0,2.0,,2.0,1.0,1.0,0,0,,,0,0,,72350,Joel Bopesu,1036619
,90.0,5,M,7.3,False,False,1.0,,,0,,,58.0,3.0,50,3.0,,1.0,17.0,9.0,,,3.0,4.0,4.0,0,0,,,0,0,,43331,Nicolas Gorobsov,1036619
,45.0,8,M,7.2,False,False,,,,0,,,22.0,,15,1.0,,,7.0,7.0,2.0,2.0,,4.0,,0,0,,,0,0,,281035,Yukiyoshi Karashima,1036619
,89.0,71,M,7.9,False,False,1.0,1.0,1.0,0,,,48.0,2.0,37,5.0,2.0,,18.0,12.0,3.0,,1.0,2.0,1.0,0,0,,,0,0,,55917,Yuri Kendysh,1036619
,87.0,10,M,7.3,False,False,3.0,,,0,,,51.0,4.0,38,1.0,,,6.0,3.0,1.0,,,,1.0,0,0,,,0,0,,55902,Paulius Golubickas,1036619
,60.0,80,F,6.9,False,False,1.0,1.0,,0,,,22.0,2.0,13,,,,4.0,2.0,2.0,1.0,,1.0,,0,0,,,0,0,,69912,Liviu Antal,1036619
,90.0,99,F,6.5,False,False,7.0,3.0,,0,,,18.0,,10,,,,17.0,5.0,2.0,1.0,,1.0,2.0,0,0,,,0,0,,111922,Mathias Oyewusi Kehinde,1036619
,45.0,15,M,7.3,False,True,,,,0,1.0,,26.0,1.0,20,1.0,,2.0,3.0,3.0,,,,1.0,,0,0,,,0,0,,15404,Oliver Buff,1036619
1.0,30.0,2,D,6.7,False,True,,,,0,,,12.0,1.0,9,,,,1.0,,,,,,,0,0,,,0,0,,152637,Adama Fofana,1036619
,12.0,22,M,6.5,False,True,,,,0,,,7.0,,4,,,,3.0,1.0,,,1.0,,,0,0,,,0,0,,69900,Ovidijus Verbickas,1036619
,1.0,96,M,,False,True,,,,0,,,5.0,,4,1.0,,,2.0,1.0,1.0,,,,,0,0,,,0,0,,69921,Gustas Jarusevicius,1036619
,,25,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,14324,Tomislav Duka,1036619
,,4,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,169263,Kipras Kazukolovas,1036619
,,12,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,14271,Petar Mamić,1036619
,,9,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,55897,Donatas Kazlauskas,1036619
,,13,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,55899,Saulius Mikoliūnas,1036619
,,33,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,66834,Marko Milickovic,1036619
,,23,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,338730,Romualdas Jansonas,1036619
,,77,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,63615,Árni Vilhjálmsson,1036619
,90.0,16,G,6.9,False,False,,,,1,,2.0,19.0,,17,,,,,,,,,,,0,0,,,0,0,0.0,111326,Itamar Nitzan,1036635
1.0,60.0,23,D,6.9,False,False,,,,0,,,46.0,1.0,43,,,1.0,4.0,1.0,,,,1.0,1.0,0,0,,,0,0,,105846,Maor Kandil,1036635
,90.0,30,D,6.9,False,False,,,,0,,,82.0,,78,1.0,,1.0,9.0,6.0,1.0,,,1.0,1.0,0,0,,,0,0,,8450,Abdoulaye Seck,1036635
,90.0,15,D,7.2,False,False,1.0,1.0,,0,,,76.0,,66,1.0,,2.0,9.0,6.0,,,,,1.0,0,0,,,0,0,,126540,Ori Dahan,1036635
,90.0,27,D,7,False,False,,,,0,,,59.0,2.0,54,2.0,,1.0,10.0,4.0,3.0,1.0,1.0,,1.0,0,0,,,0,0,,107199,Pierre Cornud,1036635
,90.0,26,M,7.2,False,False,1.0,,,0,,,56.0,1.0,50,4.0,,2.0,11.0,7.0,3.0,2.0,1.0,1.0,2.0,0,0,,,0,0,,136155,Mahmoud Jaber,1036635
,45.0,18,M,6.9,False,False,,,,0,,,39.0,,34,1.0,,,7.0,5.0,,,1.0,3.0,,0,0,,,0,0,,110541,Goni Naor,1036635
,61.0,11,M,7.2,True,False,,,,0,,,25.0,1.0,19,,,1.0,7.0,2.0,1.0,1.0,,1.0,2.0,0,0,,,0,0,,8461,Lior Refaelov,1036635
,90.0,91,F,7.9,False,False,4.0,3.0,,0,,,45.0,4.0,41,2.0,1.0,,8.0,5.0,4.0,3.0,,,,0,0,,,0,0,,12939,Dia Saba,1036635
,74.0,19,F,6.9,False,False,3.0,3.0,1.0,0,,,4.0,,4,,,,5.0,,,,2.0,,,1,0,,,0,0,,260871,Erik Shuranov,1036635
,45.0,28,F,6.6,False,False,1.0,,,0,,,8.0,,8,,,,7.0,4.0,4.0,3.0,2.0,1.0,,0,0,,,0,0,,304334,Ilay Hajaj,1036635
,45.0,2,D,6.9,False,True,,,,0,,,37.0,,33,,,,3.0,2.0,3.0,2.0,,,,0,0,,,0,0,,48144,Daniel Sundgren,1036635
,45.0,4,M,7.7,False,True,,,,0,,,49.0,1.0,46,2.0,,,8.0,7.0,3.0,3.0,,1.0,1.0,0,0,,,0,0,,126500,Ali Mohamed,1036635
1.0,30.0,8,M,8,False,True,,,,0,2.0,,17.0,2.0,14,,,,1.0,,,,,,,0,0,,,0,0,,110987,Dolev Haziza,1036635
,29.0,10,M,6.9,False,True,,,,0,,,18.0,,15,,,1.0,2.0,2.0,2.0,2.0,,,,0,0,,,0,0,,50120,Tjaronn Chery,1036635
,16.0,9,F,7.2,False,True,1.0,1.0,1.0,0,,,2.0,,1,,,,,,,,,,,0,0,,,0,0,,8601,Frantzdy Pierrot,1036635
,,40,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,163580,Shareef Keouf,1036635
,,3,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,111335,Sean Goldberg,1036635
,,55,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,56005,Rami Gershon,1036635
,,14,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,131562,Aviel Zargari,1036635
,,17,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,163338,Suf Podgoreanu,1036635
,,21,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,111277,Dean David,1036635
,,25,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,338735,Anan Khalaili,1036635
,90.0,22,G,7.2,False,False,,,,2,,4.0,25.0,,18,,,,1.0,,,,1.0,,,1,0,,,0,0,0.0,30764,Federico Marchetti,1036635
,89.0,4,D,6.6,True,False,,,,0,,,29.0,,26,2.0,,2.0,4.0,4.0,,,,1.0,,0,0,,,0,0,,55973,Steve Borg,1036635
,90.0,91,D,7.2,False,False,,,,0,,,33.0,,24,1.0,2.0,3.0,3.0,3.0,1.0,1.0,,,,0,0,,,0,0,,112421,Emerson,1036635
,90.0,27,D,7.2,False,False,,,,0,,,29.0,,25,,2.0,,7.0,3.0,2.0,1.0,2.0,1.0,1.0,0,0,,,0,0,,45413,Ognjen Bjeličić,1036635
,79.0,10,M,7.2,False,False,1.0,1.0,1.0,0,,,19.0,2.0,15,1.0,,1.0,8.0,3.0,3.0,2.0,2.0,,1.0,0,0,,,0,0,,55988,Joseph Mbong,1036635
,64.0,14,M,7,False,False,2.0,,,0,,,18.0,,15,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,,1.0,0,0,,,0,0,,280540,Elionay,1036635
,90.0,12,M,6.3,False,False,,,,0,,,34.0,,26,1.0,1.0,,13.0,4.0,,,4.0,2.0,2.0,1,0,,,0,0,,80247,Roko Prša,1036635
,45.0,17,M,6.9,False,False,,,,0,,,8.0,,6,,,2.0,4.0,3.0,,,1.0,2.0,,0,0,,,0,0,,11173,Julian Nenov,1036635
,90.0,94,M,6.7,False,False,,,,0,,,18.0,,10,3.0,,,6.0,4.0,,,2.0,,,0,0,,,0,0,,112689,Ryan Camenzuli,1036635
,78.0,98,F,6.3,False,False,1.0,,,0,,,3.0,,1,1.0,,1.0,13.0,3.0,2.0,,1.0,1.0,3.0,0,0,,,0,0,,160203,Jonny,1036635
,90.0,23,F,6.9,False,False,1.0,1.0,,0,,,18.0,1.0,9,1.0,1.0,,15.0,7.0,3.0,2.0,,1.0,1.0,0,0,,,0,0,,66235,Uroš Đuranović,1036635
,45.0,25,F,6.6,False,True,,,,0,,,15.0,,12,2.0,,1.0,6.0,3.0,,,2.0,1.0,,0,0,,,0,0,,54104,Eder,1036635
,26.0,30,F,6.2,False,True,,,,0,,,2.0,,2,,,,4.0,,,,,,,0,0,,,0,0,,7723,Seth Paintsil,1036635
,12.0,42,M,6.5,False,True,,,,0,,,4.0,,4,,,,1.0,,,,1.0,,,0,0,,,0,0,,45459,Nemanja Krstić,1036635
,11.0,28,M,6.3,False,True,,,,0,,,8.0,,6,1.0,,,2.0,1.0,,,,,,0,0,,,0,0,,55980,Juan Corbalan,1036635
,1.0,69,D,,False,True,,,,0,,,,,,,1.0,,,,,,,,,0,0,,,0,0,,14559,Karlo Bilić,1036635
,,24,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,178919,Matthias Debono,1036635
,,31,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,96473,Winiston Tom,1036635
,,5,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,280716,Sven Xerri,1036635
,,77,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,296816,Shaisen Attard,1036635
,,19,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,55977,Joseph Zerafa,1036635
,,7,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,68530,Luke Montebello,1036635
,90.0,1,G,7.3,False,False,,,,2,,5.0,47.0,,34,,,,,,,,,,,0,0,,,0,0,0.0,5905,Carlos Olses,1036623
,71.0,23,D,6.3,False,False,,,,0,,,16.0,,8,1.0,1.0,,2.0,1.0,,,,,,0,0,,,0,0,,72502,Maksims Tonisevs,1036623
,90.0,2,D,6.5,True,False,,,,0,,,61.0,1.0,52,,,2.0,4.0,1.0,,,2.0,,1.0,0,0,,,0,0,,72479,Daniels Balodis,1036623
,90.0,3,D,6.9,False,False,,,,0,,,77.0,,69,2.0,1.0,1.0,6.0,5.0,,,,,,0,0,,,0,0,,162330,Niks Sliede,1036623
,90.0,17,D,6.9,False,False,1.0,,,0,,,54.0,,39,3.0,,1.0,7.0,5.0,,,,,,0,0,,,0,0,,263862,Pape Yare Fall,1036623
,81.0,49,M,6.9,False,False,1.0,,,0,,,47.0,1.0,42,4.0,,1.0,12.0,6.0,6.0,2.0,1.0,,1.0,0,0,,,0,0,,76863,Rifet Kapić,1036623
,89.0,6,M,6.6,False,False,1.0,1.0,,0,,,47.0,2.0,41,2.0,,1.0,12.0,3.0,,,4.0,1.0,2.0,0,0,,,0,0,,181785,Ivan Zhelizko,1036623
,90.0,10,M,6.9,False,False,2.0,1.0,,0,,,38.0,3.0,28,3.0,,,7.0,3.0,3.0,,1.0,,,0,0,,,0,0,,72421,Alvis Jaunzems,1036623
,45.0,22,F,6.2,False,False,,,,0,,,11.0,,7,,,,7.0,2.0,1.0,,,,2.0,0,0,,,0,0,,308634,Meissa Diop,1036623
2.0,90.0,75,F,7,False,False,2.0,2.0,,0,,,21.0,1.0,14,,,1.0,15.0,5.0,2.0,1.0,,1.0,1.0,0,0,,,0,0,,282186,Leonardo Andriel dos Santos,1036623
,90.0,70,F,7.5,False,False,2.0,2.0,1.0,0,,,35.0,,27,3.0,,,22.0,10.0,3.0,2.0,3.0,5.0,,0,0,,,0,0,,59831,Camilo Mena,1036623
,45.0,9,F,6.6,False,True,1.0,1.0,,0,,,12.0,,6,,,,2.0,1.0,1.0,1.0,1.0,,,0,0,,,0,0,,0,Ruan,1036623
,19.0,24,F,6.7,False,True,1.0,,,0,,,4.0,,3,,,,2.0,1.0,1.0,,,,,0,0,,,0,0,,275524,Alioune Ndoye,1036623
,9.0,7,M,6.7,False,True,,,,0,,,8.0,,8,,,1.0,2.0,,,,,,1.0,0,0,,,0,0,,354016,Gustavo,1036623
,1.0,8,M,,False,True,1.0,1.0,,0,,,,,,1.0,,,1.0,1.0,,,,,,0,0,,,0,0,,92078,Kristers Cudars,1036623
,,26,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,162325,Klāvs Lauva,1036623
,,4,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,169221,Roberts Veips,1036623
,,27,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,72542,Emils Birka,1036623
,,99,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,199465,Fraj Kayramani,1036623
,,20,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,324835,Adel Ghanem,1036623
,,28,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,72441,Ingars Pulis,1036623
,,80,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,210197,Victor Diagne,1036623
,,11,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,107187,Juan Peñaloza Ragga,1036623
,90.0,69,G,8.3,False,False,,,,1,,7.0,22.0,,14,,,,,,,,,,,0,0,,,0,0,0.0,56868,Matevž Vidovšek,1036623
,84.0,2,D,6.7,False,False,,,,0,,,37.0,1.0,30,4.0,,1.0,10.0,4.0,4.0,,,,1.0,0,0,,,0,0,,41747,Jorge Silva,1036623
,90.0,14,D,7,False,False,,,,0,,,37.0,,34,2.0,1.0,1.0,9.0,4.0,,,1.0,,1.0,0,0,,,0,0,,323371,Marcel Ratnik,1036623
,90.0,16,D,7.6,False,False,2.0,1.0,1.0,0,,,38.0,,32,,,2.0,3.0,3.0,,,,,,0,0,,,0,0,,7408,Ahmet Muhamedbegović,1036623
,90.0,3,D,7.3,False,False,3.0,1.0,,0,,,44.0,,34,3.0,,2.0,12.0,7.0,2.0,1.0,1.0,,,0,0,,,0,0,,41996,David Sualehe,1036623
,84.0,19,M,7.7,False,False,1.0,,,0,,,32.0,4.0,22,1.0,,,8.0,5.0,2.0,1.0,,1.0,,0,0,,,0,0,,109987,Svit Sešlar,1036623
,90.0,34,M,7.2,False,False,1.0,1.0,,0,,,43.0,,30,6.0,,,15.0,9.0,2.0,1.0,2.0,2.0,1.0,1,0,,,0,0,,11479,Agustín Doffo,1036623
,90.0,10,M,7.9,True,False,3.0,,,0,1.0,,42.0,3.0,36,3.0,,1.0,15.0,8.0,2.0,2.0,1.0,1.0,3.0,0,0,,,0,0,,17789,Timi Max Elšnik,1036623
,67.0,99,M,8,False,False,2.0,2.0,1.0,0,,,26.0,2.0,22,,,1.0,5.0,4.0,3.0,3.0,,1.0,,0,0,,,0,0,,41953,Rui Pedro,1036623
,63.0,21,F,7.3,False,False,1.0,,,0,,,23.0,3.0,18,1.0,,,6.0,3.0,,,1.0,2.0,,0,0,,,0,0,,14539,Ivan Posavec,1036623
,67.0,9,F,7.3,False,False,3.0,1.0,,0,1.0,,13.0,1.0,8,1.0,,,6.0,2.0,2.0,1.0,,,,0,0,,,0,0,,109808,Mustafa Nukić,1036623
,27.0,33,D,6.5,False,True,,,,0,,,14.0,,12,,,,3.0,1.0,1.0,1.0,,,1.0,0,0,,,0,0,,337203,Nemanja Gavrić,1036623
,23.0,17,F,6.3,False,True,2.0,,,0,,,6.0,,5,1.0,,,2.0,1.0,,,,,,0,0,,,0,0,,348207,Admir Bristrić,1036623
,23.0,30,F,7.2,False,True,1.0,1.0,,0,,,11.0,1.0,9,1.0,,,4.0,3.0,1.0,1.0,,1.0,,0,0,,,0,0,,270201,Raul Florucz,1036623
,12.0,8,M,6.3,False,True,,,,0,,,4.0,,3,,,,1.0,1.0,,,,,,0,0,,,0,0,,40477,Justas Lasickas,1036623
,12.0,20,F,7,False,True,,,,0,,,5.0,2.0,4,,,,1.0,1.0,1.0,1.0,,,,0,0,,,0,0,,280337,Nemanja Motika,1036623
,,31,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,326789,Žan Mauricio,1036623
,,22,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,125522,Denis Pintol,1036623
,,43,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,98518,Aljaž Krefl,1036623
,,6,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,67816,Mateo Karamatić,1036623
,,77,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,400502,Aldin Jakupović,1036623
,,11,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,106815,Saar Fadida,1036623
,,37,F,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,10405,Pedro Lucas,1036623
,90.0,90,G,6.7,True,False,,,,3,,4.0,11.0,,11,,,,,,,,,,,0,0,,,0,0,0.0,28322,Dénes Dibusz,1036621
,90.0,21,D,6.9,False,False,,,,0,,,46.0,3.0,39,3.0,,,18.0,10.0,3.0,1.0,,1.0,2.0,1,0,,,0,0,,28326,Endre Botka,1036621
,90.0,3,D,7,False,False,1.0,,,0,,,92.0,,80,3.0,,,6.0,4.0,,,1.0,,,1,0,,,0,0,,8503,Samy Mmaee,1036621
,90.0,4,D,7,False,False,3.0,1.0,,0,,,75.0,,68,2.0,,,9.0,6.0,,,,,1.0,0,0,,,0,0,,37253,Mats Knoester,1036621
,75.0,17,D,7.2,False,False,1.0,,,0,,,47.0,6.0,41,,,,6.0,4.0,2.0,2.0,,,2.0,0,0,,1.0,0,0,,56116,Eldar Ćivić,1036621
,45.0,30,M,6.5,False,False,1.0,,,0,,,37.0,,34,,,,3.0,1.0,,,,,1.0,0,0,,,0,0,,178883,Péter Baráth,1036621
,90.0,15,M,7.6,False,False,2.0,,,0,,,84.0,5.0,69,2.0,,1.0,12.0,8.0,2.0,1.0,1.0,3.0,,1,0,,,0,0,,108017,Mohammad Abu Fani,1036621
1.0,57.0,16,M,6.9,False,False,,,,0,,,15.0,,9,3.0,,,8.0,6.0,2.0,1.0,,1.0,,0,0,,,0,0,,2027,Kristoffer Zachariassen,1036621
,45.0,14,M,6.2,False,False,,,,0,,,20.0,2.0,14,1.0,,,8.0,3.0,,,1.0,,1.0,0,0,,,0,0,,1320,Amer Gojak,1036621
1.0,57.0,20,M,6.3,False,False,,,,0,,,23.0,,21,,,,4.0,2.0,,,1.0,,,0,0,,,0,0,,3347,Adama Malouda Traoré,1036621
2.0,90.0,19,F,7,False,False,4.0,1.0,,0,,,13.0,1.0,9,2.0,,,14.0,6.0,,,,,,0,0,,,0,0,,7398,Barnabás Varga,1036621
,45.0,25,M,6.6,False,True,,,,0,,,27.0,,22,1.0,,,6.0,2.0,,,,1.0,,0,0,,,0,0,,178362,Cebrail Makreckis,1036621
,45.0,7,M,7.3,False,True,2.0,1.0,,0,,,25.0,1.0,21,1.0,,,7.0,4.0,2.0,2.0,1.0,1.0,2.0,0,0,,,0,0,,49404,Mohamed Ali Ben Romdhane,1036621
,33.0,76,M,6.3,False,True,,,,0,,,11.0,,7,,,,6.0,2.0,5.0,2.0,,,1.0,0,0,,,0,0,,342442,Krisztián Lisztes,1036621
,33.0,11,F,6.9,False,True,2.0,,,0,,,8.0,,6,,,,6.0,3.0,4.0,3.0,,,,0,0,,,0,0,,73820,Owusu Kwabena,1036621
,15.0,50,F,6.6,False,True,1.0,,,0,,,16.0,,11,1.0,,1.0,7.0,3.0,3.0,2.0,1.0,,1.0,0,0,,,0,0,,9881,Marquinhos Costa,1036621
,,1,G,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,28324,Ádám Varga,1036621
,,27,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,21140,Ibrahim Cissé,1036621
,,22,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,1379,Myenty Abena,1036621
,,23,D,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,89229,Lóránd Pászka,1036621
,,13,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,8484,Anderson Esiti,1036621
,,18,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,28341,Dávid Sigér,1036621
,,55,M,,False,True,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,289944,Balint Katona,1036621
,90.0,31,G,7.5,False,False,,,,0,,3.0,40.0,,15,,,,,,,,,,,0,0,,,0,0,0.0,0,Nils Johansson,1036621
,90.0,20,D,7.2,False,False,,,,0,,,11.0,,6,1.0,,1.0,4.0,2.0,,,1.0,,,0,0,,,0,0,,72940,Børge Petersen,1036621
,90.0,22,D,8.2,False,False,,,,0,,,12.0,,4,2.0,2.0,2.0,11.0,8.0,,,,2.0,,0,0,1.0,,0,0,,55993,Odmar Færø,1036621
,90.0,4,D,7.7,False,False,,,,0,,,13.0,,10,,1.0,2.0,8.0,6.0,1.0,1.0,1.0,1.0,,0,0,,,0,0,,39037,Vegard Forren,1036621
,90.0,17,M,6.9,False,False,,,,0,,,13.0,1.0,9,2.0,,1.0,8.0,4.0,2.0,1.0,1.0,1.0,,0,0,,,0,0,,72943,Jóannes Kalsø Danielsen,1036621
,45.0,5,M,6.9,False,False,1.0,,,0,1.0,,13.0,1.0,11,,,1.0,4.0,,1.0,,,,2.0,0,0,,,0,0,,72939,Deni Pavlović,1036621
,90.0,8,M,6.6,True,False,,,,0,,,26.0,,8,2.0,,,23.0,10.0,1.0,,,,1.0,0,0,,,0,0,,70357,Jákup Biskopstø Andreasen,1036621
,73.0,14,M,6.9,False,False,,,,0,,,16.0,1.0,10,2.0,,,8.0,5.0,2.0,2.0,1.0,1.0,,0,0,,,0,0,,28908,René Shaki Joensen,1036621
,56.0,7,F,8.9,False,False,2.0,2.0,2.0,0,1.0,,14.0,1.0,9,,,,8.0,3.0,2.0,1.0,2.0,2.0,1.0,0,0,,,1,0,,55997,Árni Frederiksberg,1036621
,73.0,10,F,7.3,False,False,2.0,2.0,1.0,0,,,10.0,,5,3.0,,1.0,14.0,6.0,,,1.0,1.0,,0,0,,,0,0,,39289,Luc Kassi,1036621
,89.0,32,F,6.9,False,False,2.0,1.0,,0,,,8.0,,4,4.0,1.0,1.0,13.0,5.0,3.0,,1.0,1.0,2.0,0,0,,,0,0,,94570,Claes Kronberg,1036621
,45.0,26,M,6.9,False,True,,,,0,,,13.0,1.0,10,1.0,1.0,,4.0,2.0,1.0,1.0,2.0,,,0,0,,,0,0,,15643,Hallur Hansson,1036621
,34.0,6,M,6.5,False,True,1.0,1.0,,0,,,6.0,,2,,,1.0,7.0,,2.0,,3.0,,1.0,0,0,,,0,0,,15752,Mads Boe Mikkelsen,1036621
,17.0,2,D,6.7,False,True,,,,0,,,4.0,,3,2.0,,,6.0,4.0,1.0,,1.0,2.0,,0,0,,,0,0,,16156,Patrick Da Silva,1036621
